Time(s),Ch245-247
12617,0.059762
12618,0.0603223
12619,0.0603223
12620,0.0612601
12621,0.0620962
12622,0.0624981
12623,0.0630968
12624,0.0640129
12625,0.0646565
12626,0.0656261
12627,0.0660977
12628,0.0667944
12629,0.0675528
12630,0.0679578
12631,0.0683436
12632,0.0683436
12633,0.069286
12634,0.0701761
12635,0.0709537
12636,0.0709537
12637,0.0713566
12638,0.0713566
12639,0.0721315
12640,0.072724
12641,0.0728638
12642,0.0732696
12643,0.07403
12644,0.0749981
12645,0.075104
12646,0.0755398
12647,0.0762566
12648,0.0766987
12649,0.0774284
12650,0.0778408
12651,0.0785143
12652,0.0788649
12653,0.0792273
12654,0.0792273
12655,0.0797988
12656,0.0801652
12657,0.0807146
12658,0.0814558
12659,0.081756
12660,0.0823925
12661,0.0829315
12662,0.0829315
12663,0.0831083
12664,0.0831725
12665,0.0837043
12666,0.0842041
12667,0.0848724
12668,0.0853838
12669,0.0855421
12670,0.0865398
12671,0.0866324
12672,0.0868564
12673,0.0871565
12674,0.0874447
12675,0.0876669
12676,0.0881353
12677,0.088229
12678,0.088646
12679,0.0890584
12680,0.0897778
12681,0.0902882
12682,0.0910009
12683,0.0912715
12684,0.0920842
12685,0.0925135
12686,0.0929054
12687,0.0933479
12688,0.0936277
12689,0.0941009
12690,0.0950125
12691,0.0956893
12692,0.0956893
12693,0.0965073
12694,0.0972837
12695,0.0976879
12696,0.097916
12697,0.0984404
12698,0.0991039
12699,0.0992561
12700,0.099522
12701,0.0995707
12702,0.1000138
12703,0.1003967
12704,0.1008453
12705,0.1011645
12706,0.1011645
12707,0.1011904
12708,0.10201
12709,0.1023129
12710,0.1028718
12711,0.1035448
12712,0.1041993
12713,0.1042623
12714,0.1044573
12715,0.1048231
12716,0.1057505
12717,0.1061786
12718,0.1066842
12719,0.1068915
12720,0.1075283
12721,0.1081523
12722,0.1083241
12723,0.10885
12724,0.1094519
12725,0.1094519
12726,0.1099994
12727,0.1103228
12728,0.110438
12729,0.110438
12730,0.1106885
12731,0.1111981
12732,0.1115168
12733,0.1118288
12734,0.112415
12735,0.1131104
12736,0.1140138
12737,0.1141371
12738,0.1143576
12739,0.1149366
12740,0.1149366
12741,0.1154484
12742,0.1154484
12743,0.1160125
12744,0.1163332
12745,0.1171099
12746,0.1174132
12747,0.1178148
12748,0.1182778
12749,0.1187357
12750,0.118961
12751,0.1191491
12752,0.1197545
12753,0.1204506
12754,0.1208904
12755,0.1211131
12756,0.1220652
12757,0.1226668
12758,0.1232864
12759,0.124092
12760,0.1248426
12761,0.1252489
12762,0.1259828
12763,0.1263251
12764,0.1271017
12765,0.1276673
12766,0.1285867
12767,0.1292182
12768,0.1300965
12769,0.1303692
12770,0.131162
12771,0.1322158
12772,0.132764
12773,0.1329977
12774,0.1337704
12775,0.1337704
12776,0.1347033
12777,0.1361509
12778,0.1361509
12779,0.1365155
12780,0.1379154
12781,0.1390665
12782,0.1404828
12783,0.141199
12784,0.1418092
12785,0.1423171
12786,0.143249
12787,0.1437729
12788,0.1446739
12789,0.1450347
12790,0.1454144
12791,0.1458757
12792,0.1464577
12793,0.1466715
12794,0.1482035
12795,0.1486588
12796,0.1493728
12797,0.1502644
12798,0.1510806
12799,0.1514318
12800,0.1520809
12801,0.1525325
12802,0.1526886
12803,0.1536966
12804,0.1545624
12805,0.1555488
12806,0.1560936
12807,0.1570633
12808,0.1576016
12809,0.1579749
12810,0.1591535
12811,0.1600011
12812,0.1612621
12813,0.1614723
12814,0.1618084
12815,0.1625577
12816,0.1629471
12817,0.1637847
12818,0.1647483
12819,0.1662679
12820,0.1671174
12821,0.1682218
12822,0.1695806
12823,0.1706053
12824,0.1713193
12825,0.1717151
12826,0.1727972
12827,0.1732042
12828,0.173938
12829,0.1741363
12830,0.1750517
12831,0.1764912
12832,0.1774714
12833,0.1781867
12834,0.1793686
12835,0.1804301
12836,0.1812515
12837,0.1823086
12838,0.1832134
12839,0.1839559
12840,0.1839559
12841,0.1849633
12842,0.1856624
12843,0.1869827
12844,0.1878473
12845,0.1887746
12846,0.1899585
12847,0.1909879
12848,0.1918284
12849,0.1930765
12850,0.1939661
12851,0.1946675
12852,0.1958497
12853,0.1971665
12854,0.1983401
12855,0.1991031
12856,0.1999906
12857,0.2005391
12858,0.2006619
12859,0.201653
12860,0.2025154
12861,0.2034045
12862,0.2034045
12863,0.2044487
12864,0.2059059
12865,0.2065871
12866,0.2073899
12867,0.208451
12868,0.2093819
12869,0.2103326
12870,0.2116836
12871,0.2127555
12872,0.2141959
12873,0.21503
12874,0.2161333
12875,0.217219
12876,0.2175828
12877,0.2186168
12878,0.2202287
12879,0.220916
12880,0.2219641
12881,0.223012
12882,0.2244626
12883,0.2255248
12884,0.2264773
12885,0.2273286
12886,0.227719
12887,0.2292543
12888,0.2304282
12889,0.2318954
12890,0.2329136
12891,0.2342453
12892,0.2342453
12893,0.2342453
12894,0.2349186
12895,0.2359578
12896,0.2369285
12897,0.2379161
12898,0.2392746
12899,0.2414513
12900,0.2429747
12901,0.2453734
12902,0.2459044
12903,0.2481233
12904,0.2494777
12905,0.2508413
12906,0.2524129
12907,0.2537965
12908,0.2549989
12909,0.2558079
12910,0.2570188
12911,0.259554
12912,0.2608493
12913,0.2622473
12914,0.2632828
12915,0.2646088
12916,0.2674741
12917,0.2690259
12918,0.2713553
12919,0.2735093
12920,0.27514
12921,0.2770375
12922,0.2786896
12923,0.2794327
12924,0.280608
12925,0.28229
12926,0.2835503
12927,0.2851828
12928,0.2868636
12929,0.2882266
12930,0.2905387
12931,0.291908
12932,0.2941618
12933,0.2955403
12934,0.2969685
12935,0.2997377
12936,0.3010452
12937,0.3030827
12938,0.3055449
12939,0.3074222
12940,0.3091877
12941,0.3110023
12942,0.3118652
12943,0.3133121
12944,0.3149877
12945,0.317225
12946,0.3184371
12947,0.3203229
12948,0.321578
12949,0.3233219
12950,0.3252068
12951,0.3278117
12952,0.3298694
12953,0.3313047
12954,0.3313047
12955,0.3330523
12956,0.3339506
12957,0.3352847
12958,0.3354922
12959,0.3370299
12960,0.3389046
12961,0.3404031
12962,0.3429385
12963,0.3435747
12964,0.3465791
12965,0.347922
12966,0.3497175
12967,0.3517012
12968,0.3534736
12969,0.3550428
12970,0.3567868
12971,0.3591019
12972,0.3603622
12973,0.3603622
12974,0.3618872
12975,0.363493
12976,0.363493
12977,0.3643881
12978,0.3662651
12979,0.3689518
12980,0.3714854
12981,0.3755626
12982,0.3780462
12983,0.3791028
12984,0.3801805
12985,0.3821561
12986,0.3837172
12987,0.3863718
12988,0.3878978
12989,0.3884335
12990,0.3896937
12991,0.3900633
12992,0.3933313
12993,0.3947018
12994,0.396658
12995,0.3981229
12996,0.3997643
12997,0.4021818
12998,0.4048026
12999,0.4066797
13000,0.4084282
13001,0.4102869
13002,0.4120065
13003,0.4120689
13004,0.4136458
13005,0.4153033
13006,0.4169158
13007,0.4185177
13008,0.4206262
13009,0.4226185
13010,0.424125
13011,0.4248247
13012,0.4258504
13013,0.4279001
13014,0.4296652
13015,0.431265
13016,0.4331891
13017,0.4343807
13018,0.4350664
13019,0.4371933
13020,0.4386155
13021,0.4386155
13022,0.4386155
13023,0.4391196
13024,0.4401581
13025,0.4416348
13026,0.4422988
13027,0.4433092
13028,0.4447366
13029,0.4463949
13030,0.446951
13031,0.4485831
13032,0.4503252
13033,0.4514647
13034,0.4526107
13035,0.4544512
13036,0.4558478
13037,0.4561288
13038,0.4568809
13039,0.4585958
13040,0.4599395
13041,0.4616964
13042,0.4616964
13043,0.4634919
13044,0.4642485
13045,0.464325
13046,0.4648706
13047,0.4660877
13048,0.4680351
13049,0.4704445
13050,0.4711701
13051,0.472438
13052,0.4760196
13053,0.4768447
13054,0.477635
13055,0.477635
13056,0.4786154
13057,0.4793301
13058,0.4807709
13059,0.4821808
13060,0.4838177
13061,0.4853149
13062,0.487108
13063,0.4888446
13064,0.4895742
13065,0.4895742
13066,0.4908823
13067,0.4919283
13068,0.4930939
13069,0.4942241
13070,0.4959134
13071,0.4973501
13072,0.4978342
13073,0.499983
13074,0.5021279
13075,0.5032263
13076,0.504528
13077,0.5045501
13078,0.5050915
13079,0.5064704
13080,0.5080108
13081,0.5080432
13082,0.5080432
13083,0.5090651
13084,0.510189
13085,0.5109988
13086,0.5120446
13087,0.5130131
13088,0.5141394
13089,0.515008
13090,0.5158347
13091,0.5170756
13092,0.5177682
13093,0.5194398
13094,0.519845
13095,0.5210768
13096,0.5221446
13097,0.5236813
13098,0.5244717
13099,0.5260765
13100,0.5260765
13101,0.5269539
13102,0.5278398
13103,0.5282285
13104,0.5299721
13105,0.531177
13106,0.5327284
13107,0.5337011
13108,0.5337011
13109,0.5347041
13110,0.5364477
13111,0.5372937
13112,0.5372937
13113,0.5379321
13114,0.5389161
13115,0.5389161
13116,0.5402989
13117,0.5409441
13118,0.5423237
13119,0.5437923
13120,0.5451082
13121,0.5459361
13122,0.5459361
13123,0.5471256
13124,0.5476347
13125,0.5489305
13126,0.549133
13127,0.5502433
13128,0.5514749
13129,0.5525093
13130,0.5538391
13131,0.5546486
13132,0.5548083
13133,0.5556561
13134,0.5565363
13135,0.5578189
13136,0.5594877
13137,0.5605726
13138,0.5605726
13139,0.5613688
13140,0.561702
13141,0.5627859
13142,0.5634889
13143,0.564247
13144,0.5650286
13145,0.5652894
13146,0.5656221
13147,0.5663538
13148,0.5674867
13149,0.5677784
13150,0.5694472
13151,0.5705444
13152,0.5714607
13153,0.5724637
13154,0.5733608
13155,0.5733608
13156,0.5741333
13157,0.5745651
13158,0.5746447
13159,0.574666
13160,0.5753832
13161,0.577697
13162,0.5789309
13163,0.5795211
13164,0.5801912
13165,0.5814895
13166,0.5823779
13167,0.5829635
13168,0.5838382
13169,0.5839126
13170,0.5853196
13171,0.5853196
13172,0.5868644
13173,0.5882567
13174,0.5891869
13175,0.5909432
13176,0.5921472
13177,0.5931505
13178,0.5940446
13179,0.5956181
13180,0.596882
13181,0.5979994
13182,0.5995083
13183,0.6015483
13184,0.6021278
13185,0.6030879
13186,0.6041247
13187,0.6043659
13188,0.6061483
13189,0.6061483
13190,0.6080003
13191,0.608965
13192,0.6093693
13193,0.6111217
13194,0.6129978
13195,0.6147857
13196,0.6155133
13197,0.616329
13198,0.6177698
13199,0.6192692
13200,0.6202292
13201,0.6222715
13202,0.6243318
13203,0.6264664
13204,0.628839
13205,0.6302493
13206,0.6315686
13207,0.6345533
13208,0.6358307
13209,0.6365511
13210,0.6376836
13211,0.6394613
13212,0.6418234
13213,0.6423869
13214,0.6441816
13215,0.646386
13216,0.6469619
13217,0.6482262
13218,0.6505324
13219,0.6513838
13220,0.6530959
13221,0.6546547
13222,0.656784
13223,0.6576738
13224,0.6583326
13225,0.659074
13226,0.6607432
13227,0.6613519
13228,0.6625906
13229,0.663702
13230,0.665743
13231,0.6670363
13232,0.6686094
13233,0.6703873
13234,0.6719778
13235,0.6733853
13236,0.6743864
13237,0.6752631
13238,0.6767704
13239,0.6775024
13240,0.6782402
13241,0.6791771
13242,0.6806501
13243,0.6818809
13244,0.6842791
13245,0.6859856
13246,0.6880637
13247,0.6901683
13248,0.6914861
13249,0.6937965
13250,0.6949535
13251,0.6957055
13252,0.6972115
13253,0.6991365
13254,0.6999155
13255,0.7008806
13256,0.7025493
13257,0.7047348
13258,0.7059918
13259,0.7081584
13260,0.7104106
13261,0.7129702
13262,0.7137743
13263,0.7159829
13264,0.7183045
13265,0.7200485
13266,0.7229648
13267,0.724914
13268,0.7251075
13269,0.7260292
13270,0.7269648
13271,0.7283386
13272,0.7298734
13273,0.7312442
13274,0.7337218
13275,0.7363935
13276,0.7382649
13277,0.7393288
13278,0.7403096
13279,0.7428639
13280,0.74378
13281,0.7455423
13282,0.747371
13283,0.7483268
13284,0.7504494
13285,0.7513333
13286,0.7524911
13287,0.7536145
13288,0.7554544
13289,0.7568873
13290,0.7591147
13291,0.7612198
13292,0.7639537
13293,0.7648785
13294,0.7655428
13295,0.7667175
13296,0.7680084
13297,0.7689217
13298,0.7707338
13299,0.7707338
13300,0.7713215
13301,0.7730837
13302,0.7750307
13303,0.775893
13304,0.7772781
13305,0.7784246
13306,0.7794371
13307,0.7819318
13308,0.7830474
13309,0.7845693
13310,0.7859144
13311,0.7869941
13312,0.7887021
13313,0.7915737
13314,0.7925426
13315,0.7936521
13316,0.7951001
13317,0.7968115
13318,0.7980578
13319,0.7993276
13320,0.802335
13321,0.803293
13322,0.8042286
13323,0.8055837
13324,0.8067071
13325,0.8074276
13326,0.8106228
13327,0.8147088
13328,0.8169131
13329,0.817819
13330,0.8190153
13331,0.8208741
13332,0.8223196
13333,0.8233236
13334,0.8242088
13335,0.8257687
13336,0.8270347
13337,0.8284491
13338,0.829099
13339,0.8302468
13340,0.8310533
13341,0.8325046
13342,0.8339122
13343,0.8354784
13344,0.8366732
13345,0.8384981
13346,0.8398194
13347,0.8418303
13348,0.8434433
13349,0.8445248
13350,0.845297
13351,0.8469933
13352,0.8478517
13353,0.8508522
13354,0.8522641
13355,0.8534313
13356,0.8546264
13357,0.8557063
13358,0.8564731
13359,0.8580043
13360,0.86064
13361,0.8621026
13362,0.862909
13363,0.8650726
13364,0.8662153
13365,0.8678531
13366,0.8695667
13367,0.8708119
13368,0.8716969
13369,0.8739932
13370,0.8758891
13371,0.8781058
13372,0.8799398
13373,0.8809706
13374,0.8821921
13375,0.8834245
13376,0.8841882
13377,0.8853341
13378,0.8864846
13379,0.8888127
13380,0.8903036
13381,0.8924273
13382,0.8940266
13383,0.8953721
13384,0.8964227
13385,0.897906
13386,0.8992399
13387,0.901472
13388,0.9028999
13389,0.9044996
13390,0.905965
13391,0.9065143
13392,0.9081639
13393,0.9093204
13394,0.9116358
13395,0.9138634
13396,0.9162534
13397,0.9170808
13398,0.9195262
13399,0.9212409
13400,0.9235459
13401,0.9260559
13402,0.9272982
13403,0.9296106
13404,0.9312505
13405,0.9326311
13406,0.9344922
13407,0.9366888
13408,0.9372279
13409,0.9385767
13410,0.9396739
13411,0.9411442
13412,0.9428944
13413,0.9449142
13414,0.9457072
13415,0.9484005
13416,0.950287
13417,0.951881
13418,0.9539417
13419,0.9557741
13420,0.956461
13421,0.9586326
13422,0.9603999
13423,0.9627886
13424,0.9627886
13425,0.9652224
13426,0.9658971
13427,0.9675569
13428,0.969365
13429,0.9712041
13430,0.9725155
13431,0.9733699
13432,0.9755805
13433,0.97648
13434,0.9772435
13435,0.9782173
13436,0.9788224
13437,0.9807488
13438,0.982005
13439,0.982839
13440,0.9843438
13441,0.9859299
13442,0.9871972
13443,0.988077
13444,0.9892512
13445,0.9903342
13446,0.9915235
13447,0.9918606
13448,0.9931713
13449,0.9943049
13450,0.995402
13451,0.9965665
13452,0.9972164
13453,0.9989648
13454,0.9994583
13455,1.000368
13456,1.001243
13457,1.0024454
13458,1.0034836
13459,1.0052289
13460,1.0067334
13461,1.0082687
13462,1.0088316
13463,1.0110842
13464,1.0123588
13465,1.0133539
13466,1.0141669
13467,1.0146009
13468,1.0158149
13469,1.0170078
13470,1.0194303
13471,1.0211842
13472,1.0227615
13473,1.0238113
13474,1.0255564
13475,1.0276585
13476,1.0283494
13477,1.0294796
13478,1.0301133
13479,1.030948
13480,1.0314439
13481,1.0324629
13482,1.0330682
13483,1.0340943
13484,1.0353887
13485,1.0368561
13486,1.0376254
13487,1.0381138
13488,1.0383969
13489,1.0397816
13490,1.0402798
13491,1.0418242
13492,1.0425971
13493,1.043141
13494,1.0438724
13495,1.0447278
13496,1.0465839
13497,1.0478206
13498,1.0486675
13499,1.0503512
13500,1.051936
13501,1.0526188
13502,1.0533317
13503,1.0552472
13504,1.0559143
13505,1.0565817
13506,1.0573116
13507,1.0578159
13508,1.058391
13509,1.0593821
13510,1.0606105
13511,1.0611437
13512,1.0615966
13513,1.0619386
13514,1.0631356
13515,1.0644634
13516,1.0651757
13517,1.0657277
13518,1.0665434
13519,1.0667801
13520,1.0672105
13521,1.0684962
13522,1.069746
13523,1.0703391
13524,1.0708048
13525,1.071757
13526,1.071757
13527,1.0724869
13528,1.0732511
13529,1.0736037
13530,1.0744506
13531,1.075047
13532,1.0761009
13533,1.0771851
13534,1.0773078
13535,1.0776101
13536,1.077894
13537,1.0784781
13538,1.0788426
13539,1.0791455
13540,1.0804326
13541,1.0820406
13542,1.0831168
13543,1.083991
13544,1.0845196
13545,1.084638
13546,1.0855686
13547,1.0862089
13548,1.0867261
13549,1.087547
13550,1.0891899
13551,1.0894612
13552,1.0896353
13553,1.0902906
13554,1.0907732
13555,1.0919498
13556,1.0924363
13557,1.0930497
13558,1.0934906
13559,1.0939784
13560,1.0941033
13561,1.0946043
13562,1.0950528
13563,1.0956985
13564,1.0958552
13565,1.0966325
13566,1.0969411
13567,1.0972921
13568,1.0980481
13569,1.0984027
13570,1.0989686
13571,1.0991933
13572,1.0997861
13573,1.1005497
13574,1.1006949
13575,1.1007367
13576,1.1009734
13577,1.1013646
13578,1.1018073
13579,1.102404
13580,1.1025643
13581,1.1032558
13582,1.1038095
13583,1.1046095
13584,1.1052654
13585,1.1058984
13586,1.1062971
13587,1.1067213
13588,1.1071603
13589,1.1077273
13590,1.1082324
13591,1.108403
13592,1.1090343
13593,1.1090343
13594,1.109854
13595,1.1109764
13596,1.1113118
13597,1.1116717
13598,1.1123706
13599,1.1128686
13600,1.1133342
13601,1.113996
13602,1.1142639
13603,1.1143479
13604,1.1151957
13605,1.1157077
13606,1.1161027
13607,1.1166047
13608,1.1175876
13609,1.1180177
13610,1.1188411
13611,1.1190714
13612,1.1202134
13613,1.120493
13614,1.1207045
13615,1.1212449
13616,1.1217259
13617,1.1222823
13618,1.1232308
13619,1.1239651
13620,1.1246706
13621,1.1250416
13622,1.125186
13623,1.1260842
13624,1.1266062
13625,1.1271467
13626,1.1278891
13627,1.1282136
13628,1.1287559
13629,1.1291703
13630,1.1300401
13631,1.1303255
13632,1.130627
13633,1.1307432
13634,1.1309237
13635,1.1316862
13636,1.1323676
13637,1.1332868
13638,1.1338885
13639,1.134675
13640,1.1354995
13641,1.1360106
13642,1.136518
13643,1.1369041
13644,1.1375394
13645,1.1384608
13646,1.1391542
13647,1.1393607
13648,1.1398846
13649,1.1404312
13650,1.1412189
13651,1.1414645
13652,1.142583
13653,1.1428919
13654,1.1434117
13655,1.1443489
13656,1.1452182
13657,1.145698
13658,1.1459296
13659,1.1463396
13660,1.1464516
13661,1.1468333
13662,1.147161
13663,1.1475233
13664,1.1477352
13665,1.1481789
13666,1.1490475
13667,1.1500004
13668,1.1512727
13669,1.1517274
13670,1.1522284
13671,1.1530968
13672,1.1538158
13673,1.154013
13674,1.1546178
13675,1.1549917
13676,1.1553512
13677,1.1558728
13678,1.1563104
13679,1.1565626
13680,1.1571656
13681,1.157605
13682,1.1579888
13683,1.1587964
13684,1.1590668
13685,1.1592962
13686,1.1597119
13687,1.1601983
13688,1.1608972
13689,1.1613648
13690,1.1617625
13691,1.1627892
13692,1.1633883
13693,1.1637667
13694,1.1645255
13695,1.1655098
13696,1.1659131
13697,1.1667267
13698,1.1673322
13699,1.1676359
13700,1.1683622
13701,1.1688176
13702,1.1697046
13703,1.1708336
13704,1.171139
13705,1.1717004
13706,1.1721154
13707,1.1727016
13708,1.1727223
13709,1.1728585
13710,1.1731318
13711,1.1735485
13712,1.1736853
13713,1.1739855
13714,1.1742224
13715,1.1750035
13716,1.1750035
13717,1.17532
13718,1.17532
13719,1.1757562
13720,1.1760153
13721,1.1762568
13722,1.1766147
13723,1.1771743
13724,1.1776353
13725,1.1776353
13726,1.1776353
13727,1.1776353
13728,1.1776364
13729,1.1776364
13730,1.177793
13731,1.1780796
13732,1.1781163
13733,1.1781532
13734,1.1785928
13735,1.1791613
13736,1.1791613
13737,1.1791613
13738,1.1791965
13739,1.1793765
13740,1.1796631
13741,1.1800174
13742,1.1802133
13743,1.1802622
13744,1.1804713
13745,1.1806316
13746,1.1811159
13747,1.1812776
13748,1.1814252
13749,1.1816654
13750,1.1818712
13751,1.1824088
13752,1.1826977
13753,1.1827604
13754,1.1828518
13755,1.1830528
13756,1.1836754
13757,1.1845213
13758,1.1848131
13759,1.1850643
13760,1.185426
13761,1.1854421
13762,1.1861194
13763,1.1864742
13764,1.186756
13765,1.1870851
13766,1.1871579
13767,1.1877437
13768,1.1880199
13769,1.1880224
13770,1.1880224
13771,1.1881507
13772,1.1891514
13773,1.1894632
13774,1.1895265
13775,1.1895784
13776,1.1896693
13777,1.1897682
13778,1.1900717
13779,1.1900717
13780,1.1902608
13781,1.1911607
13782,1.1912503
13783,1.1914597
13784,1.19183
13785,1.1922463
13786,1.1922928
13787,1.1922928
13788,1.1925091
13789,1.1925478
13790,1.1925478
13791,1.192631
13792,1.1929908
13793,1.1932144
13794,1.1935099
13795,1.1935959
13796,1.1939292
13797,1.1943051
13798,1.1945122
13799,1.194936
13800,1.1952716
13801,1.1954861
13802,1.1957409
13803,1.196171
13804,1.1963548
13805,1.1963548
13806,1.1963548
13807,1.1966389
13808,1.1966643
13809,1.1966861
13810,1.1967289
13811,1.1967935
13812,1.1973785
13813,1.1974232
13814,1.1974232
13815,1.1979922
13816,1.1980947
13817,1.1982613
13818,1.1983493
13819,1.1985567
13820,1.1985567
13821,1.1987255
13822,1.1987255
13823,1.19884
13824,1.1988451
13825,1.1989437
13826,1.1992058
13827,1.1995018
13828,1.1997411
13829,1.1997411
13830,1.2001367
13831,1.2001367
13832,1.2001605
13833,1.2003545
13834,1.2009667
13835,1.2012229
13836,1.2012229
13837,1.2016198
13838,1.2018788
13839,1.2023247
13840,1.2028637
13841,1.2036014
13842,1.2036014
13843,1.2042139
13844,1.2043336
13845,1.2046598
13846,1.2048191
13847,1.2048305
13848,1.2050301
13849,1.2053408
13850,1.2055874
13851,1.2060046
13852,1.2066739
13853,1.2071577
13854,1.2077294
13855,1.2077934
13856,1.2082527
13857,1.2086076
13858,1.209203
13859,1.2092168
13860,1.2092418
13861,1.2096225
13862,1.2098119
13863,1.2104113
13864,1.2108019
13865,1.2108019
13866,1.2111307
13867,1.2117734
13868,1.2119078
13869,1.212151
13870,1.2127827
13871,1.2131148
13872,1.2132467
13873,1.2132773
13874,1.2140924
13875,1.214685
13876,1.2150312
13877,1.2150312
13878,1.2150378
13879,1.2153001
13880,1.2159753
13881,1.216775
13882,1.2170253
13883,1.2170253
13884,1.2173796
13885,1.217681
13886,1.2188708
13887,1.2199095
13888,1.2207856
13889,1.2210499
13890,1.2218488
13891,1.2221338
13892,1.2226535
13893,1.2230928
13894,1.2230928
13895,1.2236246
13896,1.2241575
13897,1.2244671
13898,1.2248431
13899,1.2254704
13900,1.2257781
13901,1.226368
13902,1.226579
13903,1.226579
13904,1.227184
13905,1.2274598
13906,1.2274598
13907,1.2276315
13908,1.2279606
13909,1.2282187
13910,1.2286346
13911,1.2291919
13912,1.2297106
13913,1.2299588
13914,1.2303742
13915,1.2303742
13916,1.2304532
13917,1.2310095
13918,1.2317767
13919,1.2323733
13920,1.232763
13921,1.2334475
13922,1.2340648
13923,1.2345824
13924,1.2350901
13925,1.2354934
13926,1.2357365
13927,1.2359936
13928,1.2359936
13929,1.2359936
13930,1.2360521
13931,1.236173
13932,1.2367955
13933,1.2371144
13934,1.2376071
13935,1.2379138
13936,1.2381143
13937,1.238339
13938,1.2390002
13939,1.2401087
13940,1.2406499
13941,1.2409994
13942,1.2410374
13943,1.2411879
13944,1.2415486
13945,1.2416509
13946,1.2419892
13947,1.2422317
13948,1.2424227
13949,1.2424794
13950,1.2425372
13951,1.2425372
13952,1.2430414
13953,1.2436373
13954,1.2437462
13955,1.2440336
13956,1.2444585
13957,1.2450325
13958,1.2452169
13959,1.245257
13960,1.245573
13961,1.2458686
13962,1.2462093
13963,1.2462565
13964,1.2466726
13965,1.2468214
13966,1.2472824
13967,1.2479426
13968,1.2479724
13969,1.2479724
13970,1.2484096
13971,1.2486325
13972,1.2493313
13973,1.2493313
13974,1.2494034
13975,1.2494574
13976,1.2495173
13977,1.2499287
13978,1.2500324
13979,1.2502885
13980,1.2507091
13981,1.2507942
13982,1.2508811
13983,1.2509212
13984,1.2511863
13985,1.251694
13986,1.2520591
13987,1.252348
13988,1.2525343
13989,1.252674
13990,1.2529031
13991,1.2532688
13992,1.2538723
13993,1.2539405
13994,1.2543611
13995,1.2545509
13996,1.2548011
13997,1.2554202
13998,1.2560569
13999,1.2564611
14000,1.2569128
14001,1.2571614
14002,1.2574419
14003,1.2576322
14004,1.2577208
14005,1.2579451
14006,1.258144
14007,1.258144
14008,1.2586016
14009,1.2586016
14010,1.2586016
14011,1.2587
14012,1.2587
14013,1.2587131
14014,1.2590167
14015,1.2591628
14016,1.2594408
14017,1.2595277
14018,1.2595277
14019,1.2595277
14020,1.2599513
14021,1.2606121
14022,1.2608143
14023,1.2608143
14024,1.2613163
14025,1.2613429
14026,1.2616819
14027,1.2620973
14028,1.2620973
14029,1.2622417
14030,1.2623707
14031,1.2623707
14032,1.2623707
14033,1.2625486
14034,1.2626663
14035,1.2628384
14036,1.2628384
14037,1.2631473
14038,1.2634507
14039,1.2636047
14040,1.2636047
14041,1.2636047
14042,1.2636047
14043,1.2636047
14044,1.2636047
14045,1.2639676
14046,1.2639676
14047,1.2641785
14048,1.2642789
14049,1.2645511
14050,1.2645511
14051,1.2645945
14052,1.2645945
14053,1.2648003
14054,1.264954
14055,1.2650177
14056,1.2650177
14057,1.2650177
14058,1.2651043
14059,1.2651617
14060,1.2651617
14061,1.2651686
14062,1.2653106
14063,1.2657784
14064,1.2657886
14065,1.265803
14066,1.2658326
14067,1.2658326
14068,1.2658558
14069,1.2658558
14070,1.265968
14071,1.265968
14072,1.266235
14073,1.266235
14074,1.2662478
14075,1.2662478
14076,1.266278
14077,1.266278
14078,1.266278
14079,1.266278
14080,1.2663591
14081,1.2668587
14082,1.2670122
14083,1.2670122
14084,1.2674468
14085,1.2675009
14086,1.2675772
14087,1.267884
14088,1.2682497
14089,1.2682497
14090,1.2683046
14091,1.2683931
14092,1.2683931
14093,1.2684549
14094,1.2687972
14095,1.2688189
14096,1.269077
14097,1.2691184
14098,1.2691184
14099,1.2691438
14100,1.2692459
14101,1.2692459
14102,1.2692459
14103,1.2694077
14104,1.2697332
14105,1.2697332
14106,1.2700092
14107,1.2702914
14108,1.270389
14109,1.2709888
14110,1.2712406
14111,1.2714843
14112,1.2717764
14113,1.2718263
14114,1.2719556
14115,1.2719848
14116,1.2721749
14117,1.2723259
14118,1.272632
14119,1.272632
14120,1.2726327
14121,1.2726327
14122,1.2730299
14123,1.2731326
14124,1.2732737
14125,1.2735475
14126,1.273604
14127,1.273604
14128,1.273604
14129,1.2736757
14130,1.2741545
14131,1.2742695
14132,1.2742695
14133,1.2744668
14134,1.2744668
14135,1.2745219
14136,1.2746218
14137,1.2748842
14138,1.2750851
14139,1.2751271
14140,1.2751271
14141,1.275549
14142,1.275549
14143,1.2758337
14144,1.2758337
14145,1.2758583
14146,1.2760304
14147,1.2760304
14148,1.2762931
14149,1.2766722
14150,1.2769529
14151,1.2773514
14152,1.2775246
14153,1.2779369
14154,1.2781922
14155,1.2784474
14156,1.2787107
14157,1.2790346
14158,1.2791548
14159,1.2795572
14160,1.28003
14161,1.2806687
14162,1.2810117
14163,1.2813531
14164,1.2815619
14165,1.2818597
14166,1.2820833
14167,1.2824704
14168,1.282714
14169,1.2828331
14170,1.2828331
14171,1.2829712
14172,1.2830643
14173,1.2832066
14174,1.2834135
14175,1.2834601
14176,1.2838713
14177,1.2841128
14178,1.2842785
14179,1.2842785
14180,1.2845108
14181,1.2845108
14182,1.2846088
14183,1.2846088
14184,1.2850147
14185,1.2850147
14186,1.285129
14187,1.2852574
14188,1.2852574
14189,1.285261
